image_path,en_caption,caption_es,caption_zh,caption_ur,similarity
/content/flickr30k_images/1433154463.jpg,A man wearing an orange shirt and a baseball glove has just thrown a ball .,Un hombre que lleva una camisa naranja y un guante de béisbol acaba de lanzar una pelota.,一个穿着橙色衬衫和棒球手套的男人 刚刚投了球,ایک آدمی نے ایک نادر قمیض پہن لیا ہے اور اُس نے ایک گیند کو پھینک دیا ہے ۔,0.7937323
/content/flickr30k_images/1433259849.jpg,A man is cutting a cucumber on a wooden board .,Un hombre está cortando un pepino en una tabla de madera.,一个男人在木板上砍黄瓜,ایک شخص کو لکڑی کے صندوق پر چُھونا جاتا ہے ۔,0.76788497
/content/flickr30k_images/1433262517.jpg,"It looks like to me , they are figuring out Names , for what 's in the bottles .","Se parece a mí, están averiguando nombres, para lo que está en las botellas.","在我看来,他们正在弄清楚名字 瓶子里装的是什么","مجھے لگتا ہے کہ یہ مجھے پسند ہے، وہ نام بدل رہے ہیں کیونکہ ادویات میں ""s"" میں موجود ہے.",0.83262324
/content/flickr30k_images/1433397131.jpg,A baby lies almost completely covered by bright colored plastic balls .,Un bebé yace casi completamente cubierto por bolas de plástico de colores brillantes.,婴儿几乎完全被亮色塑料球覆盖,ایک بچہ تقریباً ہر وقت رنگین پلاسٹک کی پلاسٹک کے بنے ہوئے ذرّات سے ڈھانپ لیتا ہے ۔,0.78498435
/content/flickr30k_images/1433937960.jpg,A young man in yellow pants is engaging in physical activity with a large audience watching .,Un joven en pantalones amarillos está participando en la actividad física con una gran audiencia mirando .,一名穿黄裤的年轻男子在广大观众观看下参加体育活动。,زرد رنگوں میں ایک نوجوان دیکھتا ہے کہ بہت سے سامعین کے ساتھ جسمانی کارگزاری میں مصروف ہے.,0.8414954
/content/flickr30k_images/1434005938.jpg,A person wearing a blue backpack stands on a field above a scenic view .,Una persona que lleva una mochila azul se para en un campo por encima de una vista panorámica .,身着蓝色背包的人站在风景上方的田地上。,ایک شخص ایک نیلے رنگ کا لباس پہنتا ہے جس کے اُوپر ایک کھیت کے اُوپر نظر آتا ہے ۔,0.8292296
/content/flickr30k_images/1434147314.jpg,"A group of people , some of whom are standing and using chopsticks , surround a table which is laden with plates of food .","Un grupo de personas, algunos de los cuales están de pie y utilizando palillos, rodean una mesa que está cargada con platos de comida.",一群人(有些人站着用筷子)环绕着满是食物盘子的桌子。,لوگوں کا ایک گروہ کھڑے ہوتا ہے اور اُن میں سے بعض کھانا کھاتے ہیں ۔,0.84000236
/content/flickr30k_images/1434151732.jpg,An asian woman eating something from a tiny bowl .,Una mujer asiática comiendo algo de un tazón pequeño.,一个亚洲女人吃着小碗里的东西,جیسے کہ ایک عورت ایک چھوٹا سا پیالے میں سے کچھ کھا رہی ہے.,0.7866082
/content/flickr30k_images/1434155791.jpg,A man in a orange shirt and green hat playing drum jumping up is the air .,Un hombre con camisa naranja y sombrero verde tocando el tambor saltando es el aire.,一个穿着橙色衬衫和绿色帽子 玩鼓的男人 跳起来就是空气,ایک چھوٹا سا رنگ اور سبز ٹوپی میں ایک شخص ہوا میں کود رہا ہے ۔,0.7875456
/content/flickr30k_images/143428094.jpg,"At a street festival , a boy and a man cook some sort of "" Texas Smoked "" meat while pedestrians pass by .","En un festival callejero, un niño y un hombre cocinan una especie de carne ""Texas Fumada"" mientras los peatones pasan por allí.","在街头节日上, 一名男孩与男子在行人路过时煮了某种 "" 德州吸烟 "" 肉。","گلیوں میں ایک لڑکا اور ایک آدمی کچھ قسم کا کھانا پکاتا ہے ""وہ گوشت جب سے گزرتا ہے۔",0.8574473
/content/flickr30k_images/1434607942.jpg,A small child in a red jacket is sitting on a man 's shoulders and holding his head .,Un niño pequeño con una chaqueta roja está sentado sobre los hombros de un hombre y sosteniendo su cabeza.,"一个穿红色夹克的小孩坐在一个人的肩膀上,抬着他的头。","سرخ رنگ میں ایک چھوٹا بچہ ایک آدمی پر بیٹھا ہے ""اور اس کے سر پر کھڑا ہے.",0.8477308
/content/flickr30k_images/1435187650.jpg,A hiker dressed in a t-shirt and shorts rests and admires the orange and red sands surrounding him in the desert .,Un excursionista vestido con una camiseta y pantalones cortos descansa y admira las arenas naranjas y rojas que lo rodean en el desierto.,"穿着T恤和短裤的徒步旅行者休息, 仰慕沙漠里他周围的橙色和红色沙子。",ایک عارضی لباس اور مختصر سا لباس اس صحرا میں نایاب اور سرخ ریت کے ارد گرد اس کے ارد گرد موجود ہے.,0.8707557
/content/flickr30k_images/143552697.jpg,A man with helmet and backpack standing on dirt bike in a hilly grassy area .,Un hombre con casco y mochila de pie en la bicicleta de tierra en una zona montañosa de hierba .,一个戴头盔和背包的男人 站在一个山地草原上的泥土自行车上,ایک شخص خود کو خود کے ساتھ اور بل‌بوتے پر سائیکلوں پر سائیکل چلا رہا ہے ۔,0.7792791
/content/flickr30k_images/143552829.jpg,A boy in a black helmet and red long-sleeve shirt rides his motorbike over a rocky stream .,Un chico en un casco negro y camisa roja de manga larga monta su moto sobre un arroyo rocoso.,身戴黑头盔的男孩和穿长袖红衬衫的红男子骑摩托车在岩石溪流上行驶。,ایک سیاہ بٹن میں ایک لڑکا اور سرخ رنگ کے منہ سے اس کے قدموں پر سوار ہے.,0.85684913
/content/flickr30k_images/143561756.jpg,Two children ride their tricycles on a sidewalk in front of a brightly painted wall .,Dos niños montan sus triciclos en una acera frente a una pared brillantemente pintada.,"两名儿童骑着三轮车, 在一堵漆明亮的墙前的一条人行道上行走。",دو بچے شاندار دیوار کے سامنے اپنے پَروں پر سوار ہو جاتے ہیں ۔,0.8973558
/content/flickr30k_images/1436661786.jpg,"A yellow taxi cab with a sign reading "" MAMA MIA ! "" on it , and a guy sitting in the back .","Un taxi amarillo con un letrero que dice ""MAMA MIA ! "" , y un tipo sentado en la parte de atrás .","一辆黄色出租车,上面印有 "" MAMA MIA! "" 的牌子,还有坐在后面的一个人。","ایک زرد فیکٹری کی ایک نشانی کے ساتھ ""اے"" اس پر، اس میں بیٹھا ایک آدمی.",0.87259686
/content/flickr30k_images/1436760519.jpg,A black and white dog jomps over another black and white dog to catch a cloth Frisbee .,Un perro blanco y negro salta sobre otro perro blanco y negro para coger un paño Frisbee .,一只黑白狗在另一只黑白狗之上 钓到一条布片Frisbee。,ایک سیاہ اور سفید کتا کتا پر ایک سفید کتا اور سفید کتا ہوتا ہے ۔,0.8213094
/content/flickr30k_images/1436832881.jpg,A red PlNe is flying by the queen Elisabeth 2 shooting out red smoke .,Un PlNe rojo está volando por la reina Elisabeth 2 disparando humo rojo.,红色的PlNE在伊丽莎白2号女王的旁边飞来飞去 射出红色烟雾,ملکہ اُوپر سے چل رہی ہے اور اِس سے دو سُرخ دھوئیں کی صورت اختیار کر لیتی ہے ۔,0.7746225
/content/flickr30k_images/143688283.jpg,A man in a white shirt and helmet is using climbing equipment .,Un hombre con camisa blanca y casco está usando equipo de escalada.,穿着白衬衫和头盔的男人 正在使用攀爬设备,ایک سفید چہرے میں ایک شخص اور خود خود کو آلات کے طور پر استعمال کر رہا ہے ۔,0.7665074
/content/flickr30k_images/143688895.jpg,A climber is standing on the rock face next to the pink rope .,Un escalador está de pie en la cara de roca junto a la cuerda rosa.,一名登山者站在粉红色绳子旁边的岩石上。,ایک چھڑی چٹان کے چہرے پر کھڑی ہے ۔,0.8512247
/content/flickr30k_images/1437408671.jpg,A man in a black suit and a woman wearing a white dress and holding flowers getting married,Un hombre con un traje negro y una mujer con un vestido blanco y sosteniendo flores casándose,一个穿黑西装的男子和一个穿白裙子、拿着鲜花结婚的女人,ایک سیاہ رنگ کے مرد اور عورت سفید لباس پہن کر پھول لیتے ہیں,0.7994169
/content/flickr30k_images/14377317.jpg,"A little boy , playing t-ball on a sunny day with his dad watching from behind the fence .","Un niño pequeño, jugando t-ball en un día soleado con su padre mirando desde detrás de la cerca.","一个小男孩, 在阳光明媚的一天玩t -ball 和他的爸爸从栅栏后面看着。",ایک چھوٹا بچہ، باڑ کے پیچھے اپنے والد کے پیچھے کی طرف سے دیکھ رہا ہے.,0.9254374
/content/flickr30k_images/1438580125.jpg,Several men in blue jumpsuits and yellow shirts stand next to yellow cylinders .,Varios hombres en monos azules y camisas amarillas están al lado de cilindros amarillos.,几个穿蓝衬衣和黄色衬衫的男人站在黄色圆筒旁边。,نیلے رنگ کی مکھیوں میں سے کئی آدمی زرد رنگ کے بالکل قریب کھڑے ہوتے ہیں ۔,0.8633412
/content/flickr30k_images/1438769690.jpg,Truck filled with 5 gallons bottles in the back and a man on top looking at them .,Camión lleno de botellas de 5 galones en la parte posterior y un hombre en la parte superior mirando a ellos .,卡车后面装满5加仑的瓶子 上面有个男人盯着他们看,ان کے پیچھے 5 گیلن پانی سے بھری تھی اور ایک آدمی ان کی طرف دیکھ رہا تھا.,0.788493
/content/flickr30k_images/1439282131.jpg,Two dogs are holding the same stick in their mouths while in the water .,Dos perros sostienen el mismo palo en sus bocas mientras están en el agua.,两只狗在水里把同一根棍子放在嘴里。,دو کتوں کو اپنے مُنہ میں رکھتے ہوئے اُن کے مُنہ میں ایک ہی چھڑی ہوتی ہے ۔,0.8730293
/content/flickr30k_images/1441148458.jpg,Construction worker in the middle of doing his job working on a house .,Trabajador de construcción en medio de hacer su trabajo trabajando en una casa.,建筑工人正忙着做他的工作 在一所房子里工作,اُنہوں نے کہا : ” مَیں آپ سے بہت پیار کرتا ہوں ۔ “,0.8141088
/content/flickr30k_images/1441477578.jpg,A young man in a green shirt and paint-splattered blue jeans is setting up a ladder .,Un joven con camisa verde y pantalones vaqueros azules salpicados de pintura está montando una escalera.,一个穿着绿色衬衫和涂漆的蓝色牛仔裤的年轻人正在架设梯子。,ایک سبز چہرے میں ایک نوجوان شخص اور رنگ و سفید رنگ میں ایک سیڑھی تیار کر رہا ہے.,0.87804085
/content/flickr30k_images/1442562321.jpg,A young girl with light brown hair is opening a present with the help of an older boy with darker brown hair .,Una joven con el pelo castaño claro está abriendo un regalo con la ayuda de un niño mayor con el pelo castaño más oscuro .,一位棕色头发的年轻女孩在一位棕色头发的年长男孩的帮助下打开礼物。,ایک نوجوان لڑکی سیاہ رنگ کے بال سفید سفید بالوں سے حاصل ہونے والی مدد کے ذریعے پیش کی جا رہی ہے ۔,0.83985865
/content/flickr30k_images/144328407.jpg,"A woman wearing a white hat , white top , and orange skirt is jumping in front of some trees .","Una mujer que lleva un sombrero blanco , top blanco , y falda naranja está saltando delante de algunos árboles .",穿着白色帽子、白色顶部和橙色裙子的女人 正在一些树前跳跃,ایک عورت سفید ٹوپی پہن کر بعض درختوں کے سامنے چپکے سے جا رہی ہے ۔,0.76744694
/content/flickr30k_images/1443807993.jpg,A child slides down a colorful slide while another child watches,Un niño se desliza por una diapositiva colorida mientras otro niño mira,儿童在另一个儿童观看时从色彩多彩的幻灯片中滑下,ایک بچے کا رنگ‌برنگی دُنیا کا نظارہ کرنا,0.80977523
/content/flickr30k_images/1444710198.jpg,Two boys playing around the shores of a lake with one boy in a teal shirt throwing rocks into the lake .,Dos chicos jugando alrededor de las orillas de un lago con un chico en una camisa de té lanzando piedras en el lago.,"两个男孩在湖边玩耍, 一个男孩穿着Teal衬衫, 向湖里扔石头。",دو لڑکے جھیل کے کنارے ایک لڑکے کے کنارے کھیلتے ہیں جو چٹان میں چٹانوں میں چٹانوں میں بکھرے ہیں ۔,0.8743595
/content/flickr30k_images/1445123245.jpg,A small brown and black dog plays with a colorful caterpillar toy on a tan burbur carpet .,Un pequeño perro marrón y negro juega con un colorido juguete de oruga en una alfombra de burbur tan.,一只棕色和黑色的小狗 玩一个多彩的毛毛虫玩具 在一个棕色的布布地毯上。,ایک چھوٹا سا رنگ اور سیاہ کتا ایک لوہے کی چادر پر رنگ‌برنگے رنگ‌برنگے رنگ کی شکل میں کام کرتا ہے ۔,0.8493917
/content/flickr30k_images/1446053356.jpg,Two girls wearing black and white uniforms run down a grassy field .,Dos chicas con uniformes blancos y negros corren por un campo de hierba.,两个身着黑白制服的女孩跑到草地上。,دو لڑکیاں سفید اور سفید رنگ کے لباس پہنتی ہیں ۔,0.8685265
/content/flickr30k_images/1447077067.jpg,The man in the blue plaid shirt is working on a project .,El hombre de la camisa azul está trabajando en un proyecto.,穿着蓝色格子衬衫的男人正在做一个项目。,نیلی لکیر میں آدمی ایک پروجیکٹ پر کام کر رہا ہے.,0.88568443
/content/flickr30k_images/1448269321.jpg,A female in blue jeans and white high heels is walking down the street .,Una mujer con pantalones vaqueros azules y tacones altos blancos está caminando por la calle.,身穿蓝色牛仔裤和白色高跟鞋的女性正在街上行走。,نیلے اور سفید اُونچے بُرجوں میں ایک مادہ سڑک کے نیچے چل رہا ہے ۔,0.9137696
/content/flickr30k_images/1449370354.jpg,"Two boys , one wearing glasses , run across grass . Third child partially in shot .","Dos niños, uno con gafas, corren a través de la hierba. Tercer niño parcialmente en tiro.","两个男孩,一个戴眼镜 穿过草地,第三个孩子中了部分子弹",دو لڑکوں، ایک کپڑے، گھاس سے گزرتے ہوئے، تیسرا بچہ گولی چلا رہا ہے.,0.8673146
/content/flickr30k_images/1449625950.jpg,There is a white dog and a chocolate colored dog running in the grass .,Hay un perro blanco y un perro de color chocolate corriendo en la hierba.,有一只白狗和一只巧克力色狗 在草地里跑来跑去,ایک سفید کتا اور سنہری کتا کتا گھاس میں چلا جاتا ہے ۔,0.7772171
/content/flickr30k_images/1449758127.jpg,"A man , wearing a high pressure water machine on his back is sculpting a monument of jesus christ .","Un hombre, usando una máquina de agua de alta presión en su espalda está esculpiendo un monumento de Jesucristo.","一个人,穿着高压水机器 在他的背部正在雕塑耶稣基督的纪念碑。",ایک شخص ، اُس کی پیٹھ پر ایک بلند ہوا پانی ڈالنا اُس کی پیٹھ پر ایک بلند سا دباؤ ڈال رہا ہے ۔,0.8863548
/content/flickr30k_images/1450150621.jpg,A man wearing a blue collar shirt with pull-overs and a woman in a white shirt wearing a straw hat .,Un hombre con una camisa de cuello azul con pullovers y una mujer con una camisa blanca con un sombrero de paja.,身穿蓝领衬衫的男子和身着白衬衫的女子穿着草帽。,ایک آدمی سفید چہرے سے سفید رنگ کا ہُوا اور ایک عورت سفید رنگ کا نُور پہنتا ہے ۔,0.824203
/content/flickr30k_images/1450988692.jpg,An elderly man reads a newspaper next to some garbage cans and a wall covered in graffiti .,Un anciano lee un periódico junto a unos cubos de basura y una pared cubierta de graffiti.,"一名老人在垃圾桶旁边看报纸, 墙上涂满涂鸦。",ایک عمررسیدہ شخص کچھ کوڑے لگانے کے بعد ایک اخبار کے پاس جاتا ہے اور اُس کی دیوار کی دیوار پر گِر جاتی ہے ۔,0.789449
/content/flickr30k_images/1452176236.jpg,A happy young girl in pigtails watching something .,Una joven feliz con coletas viendo algo.,一个快乐的年轻女孩 在猪尾辫看的东西。,ایک خوش‌مزاج نوجوان لڑکی کچھ دیکھنے میں کچھ دیکھ رہی ہے ۔,0.9350933
/content/flickr30k_images/1452361926.jpg,A boy sits in a toy car while drinking from his sippy cup .,Un niño se sienta en un coche de juguete mientras bebe de su taza de sorbete.,"男孩坐在玩具车里,边喝着吸水杯的酒。",ایک لڑکا ایک کار میں بیٹھے ہوئے اپنے پیالے سے شراب پیتے تھے ۔,0.840746
/content/flickr30k_images/1452555387.jpg,A hard working technician digs for a solution in a huge television console .,Un técnico que trabaja duro cava para una solución en una enorme consola de televisión.,一位辛勤工作的技术人员在巨大的电视控制台寻找解决方案。,ایک محنت‌طلب کام ٹیلی‌ویژن کے ایک بہت بڑے حل کیلئے کِیا جاتا ہے ۔,0.88199025
/content/flickr30k_images/1452564679.jpg,A man in an orange shirt looks at an orange object with decals on it .,Un hombre con camisa naranja mira un objeto naranja con calcomanías.,穿着橙色衬衫的男人看着有标记的橙色物体。,ایک ناگاہ میں ایک نادر چیز اُس کی شکل میں دکھائی دیتی ہے ۔,0.812085
/content/flickr30k_images/1453011588.jpg,Wedding photo of the bride and groom jumping for joy on the Great Wall of China .,Foto de boda de la novia y el novio saltando de alegría en la Gran Muralla de China.,新娘和新郎在中国长城狂欢的婚礼照片。,دُلہن اور دُلہن کی شادی چین کی عظیم‌ترین دیوار پر خوشی حاصل کرنے کے لئے دوڑ رہی ہے ۔,0.7984932
/content/flickr30k_images/1453366750.jpg,Two teen girls hang playfully from the side of the bed,Dos chicas adolescentes cuelgan juguetonamente del lado de la cama,两个十几岁的女孩在床边玩耍地挂在床上,دو نوجوان لڑکیاں بستر کی طرف سے مذاق میں اُڑا رہی تھیں,0.8169016
/content/flickr30k_images/1453423744.jpg,A man driving a fork lift in a large crowd of people on the street .,Un hombre conduciendo un elevador de horquilla en una gran multitud de personas en la calle.,一名男子在街上一大群人中驾驶叉车。,ایک آدمی سڑک پر رہنے والے لوگوں کی ایک بڑی بِھیڑ چلا رہا ہے ۔,0.8692496
/content/flickr30k_images/145424240.jpg,"Two men , one in blue and one in brown , are sitting on a boat .","Dos hombres, uno en azul y otro en marrón, están sentados en un barco.","两个男人,一个是蓝色的,一个是棕色的, 坐在船上。",دو آدمی، نیلے رنگ میں، ایک رنگ میں ایک، کشتی پر بیٹھے ہیں.,0.9269869
/content/flickr30k_images/1454439103.jpg,Two baseball players in blue jerseys and white pants stand on a pitcher 's mound .,Dos jugadores de béisbol en jerseys azules y pantalones blancos se paran en el montículo de un lanzador.,两个蓝球衣球员和白裤子球员 站在投手的丘陵上,نیلے رنگ کے دو کھلاڑیوں اور سفید سائیکلوں پر کھڑے ہیں,0.7635699
/content/flickr30k_images/1454841725.jpg,Some young girls standing in a group some with their arms around each other .,Algunas chicas jóvenes de pie en un grupo algunas con sus brazos alrededor de la otra.,"一些年轻女孩站在一群人中,有些带着双臂围着对方。",کچھ نوجوان لڑکیاں ایک گروہ کے ساتھ کھڑے ہو کر اپنے بازوؤں کے ساتھ کھڑے ہوتے ہیں,0.90533775
/content/flickr30k_images/145557317.jpg,Old man with a DSLR camera in one hand sitting on a curb pondering an idea .,Viejo con una cámara DSLR en una mano sentado en un bordillo pensando en una idea.,老人用DSLR相机 一只手坐在路边 思考一个想法。,ایک سابقہ آدمی کے ساتھ ایک ہاتھ میں بیٹھے ایک منصوبہ بندی پر بیٹھے کسی خیال پر بیٹھے.,0.8758132
/content/flickr30k_images/145645390.jpg,A man in a beige shirt and white hat stands looking at the bottom of a brown staircase which is decorated with colorful images of animals and designs .,Un hombre con camisa beige y sombrero blanco se levanta mirando a la parte inferior de una escalera marrón que está decorada con imágenes coloridas de animales y diseños.,"一个穿黑衣和白帽子的男人站在棕色楼梯的底部, 上面装饰着各种动物和设计图象。",ایک سفید رنگ‌برنگے اور سفید ٹوپی ایک لال رنگ کے بُوے میں نظر آتی ہے جو جانوروں اور مجسّموں کی تصاویر اور ڈیزائن سے آراستہ ہوتی ہے ۔,0.77899504
/content/flickr30k_images/1457162537.jpg,A man in gray slacks and a sweater vest is walking with his hand in his pocket .,Un hombre en pantalones grises y un chaleco de suéter está caminando con la mano en el bolsillo.,一个穿灰色短裤的男人 和一件毛衣 正在行走 手在他的口袋里。,اُس نے کہا : ” مَیں اِس بات سے خوش ہوں کہ مَیں اُس کے ساتھ ہوں ۔ “,0.894927
/content/flickr30k_images/145754126.jpg,"A man wearing a white t-shirt with a green number 3 on the back is on his knees shining black shoes propped up on a box labeled "" SHOESHINE "" .","Un hombre que lleva una camiseta blanca con el número 3 verde en la espalda se arrodilla con zapatos negros brillantes apoyados en una caja con la etiqueta "" Zapatilla "" .","身穿白色T恤,背上绿色3号的男子跪在一个贴有 "" ShoESHINE "" 标签的盒子上铺上闪亮的黑鞋。","ایک سفید پلیٹ پر ایک سبز رنگ کے پتھر پہنے ہوئے ایک سبز رنگ کے ساتھ ایک سیاہ رنگ کے کپڑے پہنے ہوئے ہیں جس پر ایک سبز رنگ کے کپڑے پہنے ہوئے ہیں ""ایک آدمی ""سے"" پر ""سے"" نظر انداز کر رہا ہے.",0.81936336
/content/flickr30k_images/1457898867.jpg,A young boy sit alone in a wagon and holds on tightly to two cattle as they follow his mother 's wagon down a dusty dirt road .,Un joven se sienta solo en una carreta y se aferra firmemente a dos ganados mientras siguen la carreta de su madre por un polvoriento camino de tierra.,"一名男孩独自坐在一辆货车上,紧紧紧紧紧紧紧紧紧紧地抓住两头牛,跟着他母亲的马车沿着一条土土路走下去。",ایک نوجوان لڑکا اپنے دو مویشیوں کے پیچھے بیٹھ جاتا ہے جب وہ اس کی ماں کے پیچھے ایک مٹی کے ڈھیر سے نیچے گِر جاتا ہے.,0.8703315
/content/flickr30k_images/14580804.jpg,"A man sings and plays guitar in a public area made , while people sit on wood benches .","Un hombre canta y toca la guitarra en una zona pública hecha, mientras que la gente se sienta en bancos de madera.","一个人在公共场所唱歌弹吉他, 而人们坐在木板凳上。",ایک آدمی کا گیت گانے اور عوامی علاقے میں موسیقی بنائی جبکہ لوگ لکڑی پر بیٹھے رہتے ہیں ۔,0.85720044
/content/flickr30k_images/1458395412.jpg,A man in a gray shirt and gray pants is sleeping outside in a wooden chair .,Un hombre en una camisa gris y pantalones grises está durmiendo fuera en una silla de madera.,一个穿灰色衬衫和灰色裤子的男人 睡在外面的木椅上,سرِورق کا موضوع :,0.75107974
/content/flickr30k_images/1459024518.jpg,"A man is standing in the doorway of a building containing a garage door painted with "" No Parking . ""","Un hombre está de pie en la puerta de un edificio que contiene una puerta de garaje pintada con "" No hay estacionamiento "" .","一名男子站在一栋建筑物的门口,里面有一扇涂有 "" 禁止停车 "" 字样的车库门。","ایک آدمی ایک عمارت کے اندر کھڑا ہے جس میں ایک گیلا دروازے لگا ہوا ہے "" کوئی آرام نہیں""",0.8491224
/content/flickr30k_images/1459250022.jpg,A band of cellos and violins playing in front of a crowd at The Market Gallery .,Una banda de violonchelos y violines tocando frente a una multitud en The Market Gallery.,一群大提琴和小提琴在市场画廊的观众面前演奏。,یہاں تک کہ اُنہوں نے بھی اُن کے ساتھ بائبل کا مطالعہ شروع کر دیا ۔,0.82118165
/content/flickr30k_images/1459582913.jpg,"Three people dressed in blue , white and black leotards are being held up by the hands of a set of two people each on the ground dressed in the same outfit as people look on .","Tres personas vestidas de azul, maillots blancos y negros están siendo sostenidos por las manos de un conjunto de dos personas cada uno en el suelo vestido con el mismo traje que la gente mira.","身着蓝色、白色和黑色皮带的三人, 被一群两个人的手举起来, 每人在地上穿着和人们看的一样的衣服。",تین لوگ نیلے رنگ کے کپڑے پہنے ہوئے سفید اور سیاہ رنگ کے دو لوگوں کی طرف سے ایک قطار میں ڈال دئے جا رہے ہیں اسی طرح کے لباس میں ہر ایک کے گھر میں سے دو لوگوں کو نظر آتے ہیں.,0.8660606
/content/flickr30k_images/146019208.jpg,Two men on a snowy and rocky mountainside cook a meal while their teammates sit a little way away .,Dos hombres en una montaña nevada y rocosa cocinan una comida mientras sus compañeros de equipo se sientan un poco lejos.,"两个人在雪上和岩石山边做饭, 而他们的队友则坐在 有点远的地方。",اُن کی ٹیموں نے ایک چھوٹی سی جگہ بیٹھ کر کھانا کھایا ۔,0.82181287
/content/flickr30k_images/146021298.jpg,There are three people standing on the rocks beside the sea .,Hay tres personas de pie en las rocas al lado del mar.,有三个人站在海边的岩石上,سمندر کے کنارے تین لوگ کھڑے ہیں۔,0.793958
/content/flickr30k_images/1460450364.jpg,A boy wearing a red jacket sits on his dad 's shoulders while his father who is wearing a gray long-sleeved shirt and white shorts holds onto a large black dog by its leash .,"Un niño que lleva una chaqueta roja se sienta en los hombros de su padre, mientras que su padre que está usando una camisa gris de manga larga y pantalones cortos blancos se sostiene en un perro negro grande por su correa .","身穿红色夹克的男孩坐在父亲的肩膀上,而身穿灰色长袖衬衫和白短裤的父亲则用皮带抓住一只大黑狗。","ایک لڑکا ایک سرخ رنگ پر بیٹھ کر اپنے والد سے کہا کہ ""اس کا باپ جبکہ اس کا باپ سفید چہرے سے سفید سفید رنگ رہا ہے اور سفید کتا کتا کتا اس کے کتا پر سفید رنگ کا سفید رنگ ہوتا ہے""",0.8828399
/content/flickr30k_images/146098876.jpg,A boy and three girls in blue school uniforms walk down a dirt-covered road .,Un niño y tres niñas con uniformes de la escuela azul caminan por un camino cubierto de tierra.,一名身着蓝校制服的男孩和三名女孩走在一条泥土覆盖的路上。,ایک لڑکا اور تین لڑکیاں نیلے سکول میں ایک گندگی کی سڑک نیچے چلنے کے لئے جا رہے ہیں.,0.9024931
/content/flickr30k_images/1461329041.jpg,Two women in summer wear ride beach cruiser tricycles on the concrete near the beach .,Dos mujeres en verano paseo crucero de playa triciclos en el hormigón cerca de la playa.,两名暑期女性在海滩附近的混凝土上骑乘海滩巡洋舰三轮车。,ساحل کے قریب واقع ساحلی ساحل پر دو عورتیں ساحل کے قریب واقع ساحلی ساحلوں پر سائیکلوں پر سفر کرتی ہیں ۔,0.911766
/content/flickr30k_images/1461653394.jpg,The black dog and the white dog seem to be getting ready to fight .,El perro negro y el perro blanco parecen estar preparándose para luchar.,黑狗和白狗似乎 准备战斗。,کتے اور سفید کتا کتا کو جنگ کرنے کیلئے تیار ہوتا ہے ۔,0.91913563
/content/flickr30k_images/1461886497.jpg,A boy wearing a red cloth as a headband is having another person write on his cheeks with red magic marker .,Un niño que lleva un paño rojo como una diadema está haciendo que otra persona escriba en sus mejillas con un marcador mágico rojo .,"一名身着红布的男孩戴头巾, 脸颊上有另一个人用红魔法标记写字。",ایک لڑکا سر کے طور پر لال رنگ پہنتا ہے اور دوسرا اُس کے گالوں پر اُس کے گالوں پر لکھا ہوتا ہے ۔,0.8358519
/content/flickr30k_images/1462460316.jpg,A woman wearing a blue dress and gold belt sings with a microphone .,Una mujer que lleva un vestido azul y un cinturón de oro canta con un micrófono.,身着蓝裙子和金腰带的妇女用麦克风唱歌。,ایک عورت نے ایک نیلے رنگ اور سونے کا لباس پہن رکھا ہے ۔,0.8731335
/content/flickr30k_images/1462461942.jpg,A band with two women and one man is on stage playing music .,Una banda con dos mujeres y un hombre está en el escenario tocando música.,与两名女性和一名男性在舞台上演奏音乐的乐队。,دو عورتوں کے ساتھ ایک گروہ اور مرد موسیقی بجانے پر ہے ۔,0.90809274
/content/flickr30k_images/1462927288.jpg,"A man is playing an electric guitar , while another man is playing another instrument .","Un hombre está tocando una guitarra eléctrica, mientras que otro hombre está tocando otro instrumento.",一个男人在弹电吉他 而另一个男人在弹另一个乐器,ایک انسان بجلی کی طرح چل رہا ہے جبکہ دوسرا شخص دوسرے آلات بجاتا ہے ۔,0.7515391
/content/flickr30k_images/1463732130.jpg,We cannot see the face of the girl with the white T-shirt and blue jeans .,No podemos ver la cara de la chica con la camiseta blanca y los vaqueros azules.,我们看不到那个穿白色T恤和蓝色牛仔裤的女孩的脸。,ہم نہیں دیکھ سکتے کہ اس لڑکی کا چہرہ سفید ٹی سی اور نیلے رنگ کے ساتھ ہے.,0.9169523
/content/flickr30k_images/1463732807.jpg,Boy in green shirt sitting in swing with eyes closed and making gesture with hands .,Niño de camisa verde sentado en el columpio con los ojos cerrados y haciendo gestos con las manos.,"穿着绿色衬衫的男孩坐在摇摆中,闭着眼睛,手举手示意。",سبز چہرے پر ہاتھ لگا کر آنکھیں پکڑ کر ہاتھ کیساتھ اشارے کرتا ہے ۔,0.901951
/content/flickr30k_images/146380493.jpg,The man in black shorts and a green shirt with the number 25 on the back is about to kick the soccer ball .,El hombre en pantalones cortos negros y una camisa verde con el número 25 en la espalda está a punto de patear la pelota de fútbol .,身穿黑短裤、穿绿衬衫、背面25号的男子即将踢足球。,کالے تھوڑے میں آدمی اور ایک سبز چہرے کے ساتھ واپسی پر ۲۵ بٹن کے ساتھ نمبر کو چلانا ہے.,0.8392368
